ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780310341451,0310341450,0014684730,0014684730,"Ortberg, John",You Have a Soul,2.99,1.7,1,"Jesus said the soul is worth more than the world.  The soul is the key to our lives, binding our heart, our mind, and our spirit together.  Shouldn't you get pretty clear on exactly what the soul is? And how to care for it? Taken from John Ortberg’s book Soul Keeping, this booklet reveals what the soul’s greatest need is, now and for eternity.
Have you ever thought about why your soul is hurting and if that could be standing in the way of your spiritual growth? Ortberg writes that once your  soul has been properly cared for, you will find your way back to God from hopelessness, depression, relationship struggles, and lack of fulfillment. Jesus said we could find rest for our souls.  Ortberg points us in that direction. ",Paperback,56 p. : 6.75 H x 0.25 D x 4.00 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,248,BV,,Religion/Ethics,RELIGION / Christian Life / Spiritual Growth,null,Book,BOOK,,3/21/2014
9780310341659,0310341655,0015045180,0015045180,"Warren, Rick",The Daniel Plan Jumpstart Guide,2.99,1.7,10,"Rick Warren, Mark Hyman MD, and Daniel Amen MD offer a quick guide to The Daniel Plan for a whole healthy life based on the five essentials of Faith, Food, Fitness, Focus, and Friends.",Paperback,126 p. : 6.00 H x 0.25 D x 4.25 W inches 0.18 lbs.,1,United States,ENG,GENERAL,Non-Fiction,613,RA,,Health/Fitness,HEALTH & FITNESS / Healthy Living,null,Book,BOOK,,5/19/2014
9780310344513,0310344514,0017187239,0017187239,"Carson, Ben, M.D.",My Life,2.99,1.7,2,"In My Life, Dr. Ben Carson, the remarkable and renowned pediatric neurosurgeon, tells the story of overcoming tremendous obstacles in his rise from a troubled inner city youth to one of the foremost surgeons in the world. This new book is drawn from his bestselling biography Gifted Hands and is the best, most readable version of Dr. Carson’s life.",Paperback,90 pages ; 7.00 H x 0.25 D x 4.25 W inches 0.10 lbs.,1,United States,ENG,GENERAL,Non-Fiction,617.48/092,RD592.9.C37 A3 2015,,Biography/Autobiography,BIOGRAPHY & AUTOBIOGRAPHY / Religious,"Carson, Ben.
Neurosurgeons; United States; Biography.
African American surgeons; Biography.
Presidential candidates; United States; Biography.
Carson, Ben.; (OCoLC)fst00263884
Presidential candidates.; (OCoLC)fst01075708
African American surgeons.; (OCoLC)fst00799383
Neurosurgeons.; (OCoLC)fst01036549
United States.; (OCoLC)fst01204155
Biography.; (OCoLC)fst01423686",Book,BOOK,,5/28/2015
9780310346586,0310346584,0018450303,0018450303,"Martin, Jonathan",Help Is on the Way,2.99,1.7,0,"Disappointed dreams, broken relationships, identity crises, vocational hang-ups, wounds from the past--- there are many ways life can send us crashing up against the rocks. Author and pastor Jonathan Martin draws from his own shipwreck experiences to uncover how God meets us in our most critical moment, exactly what we need to hang on until morning.",Paperback,92 p. : 7.00 H x 0.20 D x 4.00 W inches 0.14 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,248,BV,,Religion/Ethics,RELIGION / Christian Life / Spiritual Growth,null,Book,BOOK,,2/23/2016
9780310349259,0310349257,0018871699,0018871699,Guideposts,Daily Guideposts,2.99,1.7,7,"Experience God’s great love in a new personal way with this Advent devotional drawn from America’s favorite devotional, Daily Guideposts. 
Advent is a time of preparation for Christ’s birth. This year, rekindle the hope of the Christmas season with Daily Guideposts: 25 Days of Advent. In just five minutes each day, you’ll enjoy a Scripture verse, a personal story, and a prayer to help you apply the day’s message. Travel with Rick Hamlin as he finds joy in the Advent season through small moments. Learn with Daniel Schantz how the little things we take for granted played important parts in the story of the world’s most extraordinary birth. Find out how Brock Kidd and his family celebrate the birth of Jesus. Learn how Patricia Lorenz increases her joy by giving the gift of herself. And join Mary Brown for a special journey as she ponders the seven “I am” sayings of Jesus. 
Join the community of over a million Daily Guideposts readers on this remarkable and deeply personal spiritual journey.",Paperback,55 pages ; 6.00 H x 0.25 D x 4.00 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,242/.332,BV40 .D35 2016,,Religion/Ethics,"RELIGION / Holidays / Christmas & Advent
RELIGION / Christian Life / Devotional
RELIGION / Christian Life / Inspirational",Advent; Prayers and devotions.,Book,BOOK,,5/23/2016
9780310350224,0310350220,0018871701,0018871701,Guideposts,Daily Guideposts,2.99,1.7,0,"Experience the love of Christ in a new personal way with this Lenten devotional drawn from America’s favorite devotional, Daily Guideposts. 
Lent is a time of preparation for Easter when we reflect on Jesus’s life and sacrifice. This year, renew your heart for the resurrection with Daily Guideposts: 40 Days of Lent. In just five minutes each day, you’ll enjoy a Scripture verse, a personal story, and a prayer to help you apply the day’s message. Join Karen Barber as she learns about the days leading up to his crucifixion and resurrection. Instead of giving something up, learn a new spiritual practice with Erin MacPherson who observes Lent by giving something away. With Eric Fellman, meet biblical men and women, believers, and seekers who were touched and changed by Jesus. Travel with Roberta Rogers as she follows Jesus through the streets of first-century Jerusalem in search of faith and hope for our lives today. 
Join the community of over a million Daily Guideposts readers on this remarkable and deeply personal spiritual journey.",Paperback,88 pages ; 6.00 H x 0.25 D x 4.00 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,242/.34,BV85 .D27 2016,,Religion/Ethics,"RELIGION / Holidays / Easter & Lent
RELIGION / Christian Life / Devotional
RELIGION / Holidays / Christian",Lent; Prayers and devotions.,Book,BOOK,,5/23/2016
9780310353751,0310353750,0021819867,0021819867,"Greear, J. D.",You Don't Get Your Own Personal Jesus,2.99,1.7,2,"Jesus cannot be dismissed as one in a long line of religious gurus peddling peace, fulfillment, and a better version of yourself.You Don’t Get Your Own Personal Jesus, excerpted from J.D. Greear’s bookNot God Enough, captures the liberating truth that God is exactly who he says he is.  You may prefer a God who is small, safe, and domesticated, a God who thinks like you think and likes what you like. You may prefer a God you can manage, predict, and control. But what if this small version of God is holding you back from genuine, confident, world-transforming faith? God is not just a slightly better, slightly smarter version of you. He is infinite and glorious, and an encounter with him won’t just change the way you think about your faith. It will change your entire life.",Paperback,56 p. : 6.75 H x 0.25 D x 4.00 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,248,BV,,Religion/Ethics,"RELIGION / Christian Life / Spiritual Growth
RELIGION / Christian Life / Personal Growth
RELIGION / Christian Life / Inspirational",null,Book,BOOK,,11/22/2017
9780310355984,0310355982,0023434988,0023434988,"Strobel, Lee",The Case for Easter,2.99,1.7,7,"Did Jesus of Nazareth really rise from the dead? 
Of the many world religions, only one claims that its founder returned from the grave. The resurrection of Jesus Christ is the very cornerstone of Christianity.
But a dead man coming back to life? In our sophisticated age, when myth has given way to science, who can take such a claim seriously? Some argue that Jesus never died on the cross. Conflicting accounts make the empty tomb seem suspect.
How credible is the evidence for--and against--the resurrection? Focusing his award-winning skills as a legal journalist on history's most compelling enigma, Lee Strobel retraces the startling findings that led him from atheism to belief.  He examines:
The Medical Evidence--Was Jesus' death a sham and his resurrection a hoax?
The Evidence of the Missing Body--Was Jesus' body really absent from his tomb?
The Evidence of Appearances--Was Jesus seen alive after his death on the cross?
Written in a hard-hitting journalistic style, The Case for Easter probes the core issues of the resurrection. Jesus Christ, risen from the dead: superstitious myth or life-changing reality? The evidence is in. The verdict is up to you.",Paperback,95 p. : 6.75 H x 0.25 D x 4.05 W inches 0.20 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,239,BT,Case For...,Religion/Ethics,"RELIGION / Christian Theology / Apologetics
RELIGION / Christian Living / Personal Growth",null,Book,BOOK,,6/21/2018
9780310356653,0310356652,0024246880,0024246880,"Scazzero, Peter",How Healthy Is Your Spirituality?,2.99,1.7,2,"After almost three decades of pastoring New Life Fellowship Church in the bustle of New York City, Peter Scazzero discovered that most people are missing the deep emotional change that can happen in their walk with Jesus.
Scazzero found two truths to be true: you can't be spiritually mature while remaining emotionally immature, and unless you slow and quiet your life down for a direct relationship with Jesus Christ, little change is possible. The integration of these two truths unleashed a spiritual revolution in Scazzero, in his church, and now in thousands of other churches.
In this booklet based on his bestselling book Emotionally Healthy Spirituality, Scazzero helps readers identify the top ten symptoms of emotionally unhealthy spirituality and what they can do about them. He includes an assessment for readers to take to find out how emotionally healthy they really are and seven devotions to lead them on the journey to health.",Paperback,80 p. : 6.00 H x 0.50 D x 4.00 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,248,BV,,Religion/Ethics,"RELIGION / Christian Living / Spiritual Growth
RELIGION / Christian Living / Personal Growth
RELIGION / Spirituality",null,Book,BOOK,,11/12/2018
9780310419136,0310419131,0011501796,0011501796,"Boa, Kenneth",NIV Once-A-Day 25 Days of Advent,2.99,1.7,4,"Prayer and Anticipation are Now in Season: 25 Devotions for Advent
Beginning on December 1, this Once-A-Day Christmastime devotional booklet takes you through the entire Advent season with thoughts on the person of Jesus: his involvement at the creation of the world, his life in the Gospel accounts, and who he is today. Along the way you will meet and examine the lives of various individuals involved in the incarnation, and during the week of Christmas examine the response to this miraculous and gracious event, both in heaven and on earth.
Written by Dr. Kenneth Boa, president of Reflections Ministries, these 25 devotions offer select Scripture passages that allow readers to gain a fuller perspective on Jesus' presence throughout the Bible. In addition, each devotion provides thoughts and questions for meditation, along with a prayer for each day, making them perfect for your own personal, family, or small-group use.
The 25 days of reading are broken out as follows:
• The Old Testament presence of Jesus: who He was at creation, where He shows up in other parts of the Old Testament, and more
• The people associated with the Nativity: Zechariah and Elisabeth, Mary and Joseph, John the Baptist, Herod, and the Magi
• The specifics and the people directly involved in the nativity: the shepherds, the angels, and the baby Jesus himself
• A Christmas reading that points ahead to his ministry, his passion and his rule as King
10.5-point type size",Paperback,"viii, 83 p. ; 6.50 H x 0.25 D x 4.25 W inches 0.10 lbs.",1,United States,ENG,RELIGIOUS,Non-Fiction,242/.332,BV40 .B58 2012,Once-A-Day,Religion/Ethics,RELIGION / Holidays / Christmas & Advent,Advent; Prayers and devotions.,Book,BOOK,,12/16/2012
9780310421320,0310421322,0011531637,0011531637,"Boa, Kenneth",Once-a-Day 40 Days to Easter Devotional,2.99,1.7,0,"As you read this powerful booklet during the Lenten season, you will experience spiritual growth through interaction with Scripture from both the Old and New Testaments. The readings culminate in the Passion Week and Easter Sunday, and you will gain a greater understanding of the life, death and resurrection of Jesus as you examine critical passion narratives in the Gospels. Through your interaction with these Lenten readings, you will be a joyful witness of God’s carefully orchestrated plan to redeem the world through the sacrifice of Jesus Christ.
These 40 devotions will allow you to gain a more complete perspective on your personal relationship with Jesus and the power of his work in your life today. Written by Dr. Kenneth Boa, president of Reflections Ministries, each devotion provides thoughts for meditation along with a prayer for each day, making this the perfect devotional for personal, family or small-group use.
Features:
• 40 daily devotions with multiple Scripture readings 
• A meditation that amplifies the Scripture passages
• Each daily reading ends with a prayer
• Scripture text from the clear, accessible New International Version (NIV) Bible
10.5-point type size",Paperback,95 p. ; 6.75 H x 0.25 D x 4.25 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,242/.34,BV85 .B58 2013,Once-a-day,Religion/Ethics,RELIGION / Holidays / Easter & Lent,Lent; Prayers and devotions.,Book,BOOK,,12/14/2012
9780310421436,0310421438,0011199533,0011199533,Zondervan Publishing House,NIV Quickview of the Gospel of John,2.99,1.7,1,"Using eye-catching infographics, theQuickView of the Gospel of John presents an overview of the Christian faith in an informative, understandable way. The full-color snapshots work together with the Bible text to help you develop a deeper understanding of the faith.
The Gospel of John and the book of 1 John are included in this great evangelism booklet, which is also packed full of helpful infographics. It’s an engaging gift to give away when you want to introduce someone to the Christian faith, or when you want to make it easier for someone to understand the essentials of the Christian faith.
 
Features:
         A visual overview of the essentials of the Christian faith
         The Gospel of John and the book of 1 John packed with infographics to visually display key stories and insights from the Bible
         Portions of Scripture from the world’s most popular modern-English Bible, the NIV",Paperback,47 p. : 7.50 H x 0.25 D x 5.25 W inches 0.10 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,225,BS,NIV QuickView Bible,Bibles,BIBLES / New International Version / New Testament & Portions,null,Book,BOOK,,12/14/2012
9780310440840,031044084X,0009981449,0009981449,Zondervan Publishing House,The Story of Jesus,2.99,1.7,2,"The Story of Jesus is a small book with a BIG message.
With the accurate, readable, and clear New International Version as its foundation,The Story of Jesus offers a revealing, insightful look at the most significant human being who ever lived. Compelling and powerful, it shares Jesus’ story in one seamless narrative.
Whether it’s a gift, the basis for a small group, or to read during Lent, The Story of Jesus is one book that will be read again and again.
Uses a readable 9.1-point type size.",Paperback,102 p. : 6.75 H x 0.50 D x 4.00 W inches 0.15 lbs.,1,United States,ENG,RELIGIOUS,Non-Fiction,225,BS,,Bibles,BIBLES / New International Version / New Testament & Portions,null,Book,BOOK,,12/14/2012
