ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780060530556,0060530553,0007149541,0007149541,"Brown, Charlotte Lewis",After the Dinosaurs,3.99,2.27,29,"A fascinating easy-to-read book reveals what came after the dinosaurs, taking young readers on a journey to a world ruled by woolly mammoths, sabertooth tigers, and other creatures. Reprint.",Paperback,1 v. (unpaged) : 9.25 H x 0.25 D x 6.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,569,QE881 .B84 2006,I Can Read: Level 2,Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Readers / Beginner
JUVENILE NONFICTION / Animals / Mammals
JUVENILE NONFICTION / Science & Nature / Biology","Mammals, Fossil; Juvenile literature.
Mammals, Fossil.",Book,BOOK,,12/15/2012
9780060534509,0060534508,0006500687,0006500687,"Rylant, Cynthia",The Case of the Baffled Bear,3.99,2.27,3,"Bunny and Jack, animal detectives, take a break from playing cards to look for Bernard Bear's missing messenger whistle.",Paperback,48 p. : 9.00 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.R982 Cab 2006,High-rise Private Eyes,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Mysteries & Detective Stories
JUVENILE FICTION / Readers / Chapter Books","Animals; Juvenile fiction.
Lost articles; Juvenile fiction.
Animals; Fiction.
Lost and found possessions; Fiction.
Mystery and detective stories.
Mystery fiction.",Book,BOOK,,12/14/2012
9780060537173,0060537175,0006898147,0006898147,"Prelutsky, Jack",It's Snowing! It's Snowing!,3.99,2.27,19,"A flurry of seventeen winter poems, just right for ushering in the season of ice and snow, is perfectly complemented by brand-new full-color artwork. By the illustrator of Harry in Trouble. Reprint.",Paperback,48 p. : 9.00 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,811/.54,PS3566.R36 I83 2007,"I Can Read, Level 3",Juvenile Grades 2-3 Ages 7-8,JUVENILE FICTION / Readers / Intermediate,"Children's poetry, American.
Winter; Juvenile poetry.
Snow; Juvenile poetry.
Winter; Poetry.
Snow; Poetry.
American poetry.",Book,BOOK,,12/14/2012
9780060538026,0060538023,0004306897,0004306897,"Murkoff, Heidi Eisenberg",What to Expect When Mommy's Having a Baby,3.99,2.27,157,"Growing Up Just Got Easier...
With the help of Angus, the lovable Answer Dog, best-selling author Heidi Murkoff extends a hand to children and parents as they tackle life's first experiences together.
Congratulations -- you're having another baby! You're excited and a little nervous, but most of all you're wondering how you're going to explain this miraculous, but complex, process to your older, but still very young, child. We're here to help you answer your child's questions about how a baby is created, how it grows, and how it comes out to join the family.
Have fun!",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.25 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Non-Fiction,618.2/4,RG525.5 .M87 2000,What to Expect Kids,Juvenile Kindergarten Ages 5-6,"JUVENILE NONFICTION / Social Topics / New Experience
JUVENILE NONFICTION / Social Topics / Emotions & Feelings
JUVENILE NONFICTION / Family / New Baby","Pregnancy; Juvenile literature.
Pregnancy.
Babies.",Book,BOOK,,12/21/2012
9780060539450,0060539453,0004399225,0004399225,"Mayer, Mercer","Bye-bye, Mom and Dad",3.99,2.27,8,"Peanut butter and pickle sandwiches.
Popcorn and candy at the movies.
And burgers and shakes to end the day . . .
Just leave it to Little Critter to take care
of things while Mom and Dad are away!",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 BY 2004,Little Critter,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Family / Multigenerational
JUVENILE FICTION / Family / Siblings","Family life; Fiction.
Grandparents; Fiction.",Book,BOOK,,12/13/2012
9780060539467,0060539461,0004399226,0004399226,"Mayer, Mercer",Just a School Project,3.99,2.27,23,"Little Critter has chosen the best topic ever for his science project—caterpillars! Did you know that a caterpillar starts out its life as an egg? Or that a caterpillar eats leaves and flowers all day and all night? Join Little Critter as he plans, researches, and creates his project, all in time for this year’s big science fair.",Paperback,23 p. : 8.00 H x 0.25 D x 8.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 Jsx 2004,Little Critter the New Adventures,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Classics
JUVENILE FICTION / School & Education
JUVENILE FICTION / Science & Technology","Science projects; Fiction.
Science fairs; Fiction.",Book,BOOK,,12/14/2012
9780060539474,006053947X,0004388702,0004388702,"Mayer, Mercer",Just a Snowman,3.99,2.27,28,"Join Mercer Mayer’s classic and beloved character, Little Critter®, on his snow day!
Snow is piled high and school is cancelled. But before Little Critter can build his snowman, he must help his sister wear her snow boots, his dad shovel the sidewalk, and Gator build a fort. Will Little Critter ever get to build a snowman?
This 8x8 storybook about Little Critter’s fun-filled snow day is an exciting tale for fans old and new.
 ",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 JSZ 2004,Little Critter the New Adventures,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Classics
JUVENILE FICTION / Sports & Recreation / Winter Sports","Snow; Fiction.
Snowmen; Fiction.
Play; Fiction.",Book,BOOK,,12/14/2012
9780060539481,0060539488,0004399230,0004399230,"Mayer, Mercer",Good for Me and You,3.99,2.27,30,"At school, Little Critter learns all about having a healthy lifestyle—from a balanced diet and the food pyramid to exercises that keep him in shape. Now Little Critter can showhis family how to stay fit and have fun doing it!",Paperback,1 v. (unpaged) : 7.75 H x 0.25 D x 7.75 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 GF 2005,Little Critter the New Adventures,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / School & Education
JUVENILE FICTION / Health & Daily Living / General","Health; Fiction.
Nutrition; Fiction.
Exercise; Fiction.",Book,BOOK,,12/20/2012
9780060539498,0060539496,0006167542,0006167542,"Mayer, Mercer",My Trip to the Hospital,3.99,2.27,460,"When Little Critter breaks his leg in a soccer game, he has to make his first trip to the hospital. Follow brave Little Critter as he rides in an ambulance, meets the doctor, and gets his first X-ray and his first cast.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 MYD 2005,Little Critter the New Adventures,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Health & Daily Living / General
JUVENILE FICTION / Animals / General
JUVENILE FICTION / Social Themes / Friendship","Hospitals; Fiction.
Physicians; Fiction.
Leg; Fractures; Fiction.",Book,BOOK,,12/14/2012
9780060539511,0060539518,0007021335,0007021335,"Mayer, Mercer","Grandma, Grandpa, and Me",3.99,2.27,188,"When Little Critter stays over at his grandparents' farm, he helps Grandma bake a pie for the Country Fair and has a great time helping out at the farm and enjoying the pleasures of the fair. Original.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 7.75 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 GOM 2007,Little Critter the New Adventures,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Cooking & Food
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / Lifestyles / Farm & Ranch Life","Little Critter; (Fictitious character); Juvenile fiction.
Grandparents; Juvenile fiction.
Agricultural exhibitions; Juvenile fiction.
Little Critter; (Fictitious character); Fiction.
Grandparents; Fiction.
Agricultural exhibitions; Fiction.
Fairs; Fiction.",Book,BOOK,,12/15/2012
9780060539528,0060539526,0007149351,0007149351,"Mayer, Mercer",The Lost Dinosaur Bone,3.99,2.27,218,"When Little Critter learns on a trip to the Critterville Museum of Natural History that the dinosaur exhibit is closed because of a missing Triceratops bone, he sets out on an exciting journey through the museum to solve the mystery of the lost bone. Original.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 LO 2007,Little Critter,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Dinosaurs & Prehistoric Creatures
JUVENILE FICTION / School & Education
JUVENILE FICTION / Mysteries & Detective Stories","Dinosaurs; Fiction.
Museums; Fiction.
Bones; Fiction.",Book,BOOK,,12/24/2012
9780060539627,0060539623,0008454692,0008454692,"Mayer, Mercer",Just a Little Music,3.99,2.27,loading... ,"After watching the marching band in a parade, Little Critter decides he would like to play music and chooses to begin drum lessons.",Paperback,1 v. (unpaged) : 8.50 H x 0.25 D x 8.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M462 JRN 2010,Little Critter,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Classics
JUVENILE FICTION / Performing Arts / Music","Drum; Fiction.
Music; Fiction.",Book,BOOK,,12/15/2012
9780060544614,0060544619,0006618464,0006618464,"Thomson, Sarah L.",Amazing Gorillas!,3.99,2.27,18,"An easy-to-read title with amazing photos from the Wildlife Conservation Society presents an introduction to gorillas, describing their physical characteristics, their social behavior, and how they compare with humans. Reprint.",Paperback,32 p. : 9.00 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Non-Fiction,599.884,QL737.P96 T56 2006,I Can Read: Level 2,Juvenile Grades 1-2 Ages 6-7,"JUVENILE NONFICTION / Readers / Beginner
JUVENILE NONFICTION / Animals / Apes, Monkeys, etc.","Gorilla; Juvenile literature.
Gorilla.",Book,BOOK,,12/14/2012
9780060573812,0060573813,0004425712,0004425712,"Berenstain, Stan",The Berenstain Bears Bedtime Battle,3.99,2.27,loading... ,"Who wants to go to bed when you can play with dinosaurs, have a tea party or get a piggyback ride on Papa Bear? Brother Bear and Sister Bear are doing everything they can to postpone their bedtime – even if that means putting Mama and Papa Bear to bed first!
Ages 3–7",Paperback,1 v. (unpaged) 7.75 H x 0.25 D x 7.75 W inches 0.25 lbs.,0,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7.B4483 BEMJ 2005,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)","Bears; Fiction.
Bedtime; Fiction.",Book,BOOK,,12/14/2012
9780060573829,0060573821,0006139767,0006139767,"Berenstain, Stan",The Berenstain Bears and the Trouble With Chores,3.99,2.27,343,"Papa Bear and the cubs are having some trouble with chores—they don't want to do them! When they decide to take a break from cleaning, Mama Bear plays along. But what will happen when the mess builds up . . . and up . . . and up?",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.28 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[Fic],PZ7.B4483 BEKRTC 2005,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / Social Themes / General (see also headings under Family)","Housekeeping; Fiction.
Cleanliness; Fiction.
Family life; Fiction.
Bears; Fiction.",Book,BOOK,,12/14/2012
9780060573836,006057383X,0006167524,0006167524,"Berenstain, Stan",The Berenstain Bears Go on a Ghost Walk,3.99,2.27,21,"Papa Bear loves Halloween, so he’s thrilled when he’s put in charge of the Bear Country School’s Ghost Walk. He has everything he needs to make it a really spooky night—cobwebs, jack-o’-lanterns, and monsters, such as Frankenbear and Grizzula. But will Papa Bear learn the hard way that one bear’s fun is another bear’s nightmare? Boo!",Paperback,1 v. (unpaged) : 7.75 H x 0.25 D x 8.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7.B4483 BEMKJL 2005,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Holidays & Celebrations / Halloween","Halloween; Fiction.
Bears; Fiction.",Book,BOOK,,12/14/2012
9780060573843,0060573848,0006410227,0006410227,"Berenstain, Stan",The Berenstain Bears and Too Much Car Trip,3.99,2.27,32,"Brother and Sister Bear are disappointed to learn that their vacation will be a long, boring car trip rather than an amusement park, but Mama and Papa think they're ready to see Bear Country's parks and landmarks, in a title that includes a car bingo game. Simultaneous.",Paperback,1 v. : 8.00 H x 0.13 D x 8.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE NOVELTY,Easy Fiction,[E],PZ7.B4483 BELO 2006,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Transportation / General
JUVENILE FICTION / Family / General (see also headings under Social Themes)","Automobile travel; Fiction.
Bears; Fiction.
Family life; Fiction.",Book,BOOK,,12/14/2012
9780060573850,0060573856,0006748113,0006748113,"Berenstain, Michael",The Berenstain Bears Hug and Make Up,3.99,2.27,52,"When everyone wakes up on the wrong side of the bed, the whole Bear Family is grumpy all day, but luckily, bad moods don't last very long in the Bear household! Simultaneous.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.B4493 BHDI 2006,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / Social Themes / Values & Virtues","Stories in rhyme.
Family life; Fiction.
Behavior; Fiction.
Bears; Fiction.",Book,BOOK,,12/20/2012
9780060573867,0060573864,0006901129,0006901129,"Berenstain, Stan",The Berenstain Bears and the Big Spelling Bee,3.99,2.27,loading... ,"The Bear Family is very excited when Sister Bear makes the all-school spelling bee, but with all of her time devoted to practicing her spelling, she finds little to have any fun. Simultaneous.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.B4483 BEBCJ 2007,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / School & Education","Bears; Fiction.
Spelling bees; Fiction.
Family life; Fiction.",Book,BOOK,,12/21/2012
9780060573874,0060573872,0006897624,0006897624,"Berenstain, Stan",The Berenstain Bears and the Trouble With Commercials,3.99,2.27,loading... ,"Brother and Sister Bear are not greedy children, but all the toys and candy on TV look so great! Mama Bear has to find a way to teach her cubs that they can't believe everything they see . . . before that pile of unused toys gets any bigger.",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.25 W inches 0.25 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.B4483 BAS 2007,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / Performing Arts / Television & Radio","Berenstain Bears (Fictitious characters); Juvenile fiction.
Television advertising; Juvenile fiction.
Toys; Juvenile fiction.
Bears; Juvenile fiction.
Family; Juvenile fiction.
Berenstain Bears (Fictitious characters); Fiction.
Television advertising; Fiction.
Toys; Fiction.
Bears; Fiction.
Family life; Fiction.
Picture books for children.",Book,BOOK,,12/21/2012
9780060573881,0060573880,0007496997,0007496997,"Berenstain, Stan",The Berenstain Bears and the Bad Influence,3.99,2.27,119,"Sister Bear and her new friend, Miranda, make a lot of bad decisions, and when Mama Bear finds out, she wants Sister to stop playing with their new neighbor. Simultaneous.",Paperback,1 v. (unpaged) : 7.75 H x 0.25 D x 8.00 W inches 0.25 lbs.,1,,ENG,JUVENILE,Easy Fiction,[E],PZ7.B4483 BEBA 2008,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)","Bears; Fiction.
Behavior; Fiction.
Friendship; Fiction.",Book,BOOK,,12/20/2012
9780060573898,0060573899,0007149345,0007149345,"Berenstain, Stan",The Berenstain Bears Lose a Friend,3.99,2.27,23,"Sister Bear loves taking care of her pet goldfish, Goldie. Sister feeds Goldie every morning and evening, cleans out her tank, and even gets her a beautiful fishbowl castle! But when Papa and Mama find Goldie floating belly-up in her tank, they worry about how Sister will feel. How will the Bear family cope with the loss of Goldie, the best goldfish in the world?",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.25 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.B4483 BERSCL 2007,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / Animals / Pets","Bears; Fiction.
Goldfish; Fiction.
Pets; Fiction.
Grief; Fiction.",Book,BOOK,,12/20/2012
9780060573904,0060573902,0007623782,0007623782,"Berenstain, Jan",The Berenstain Bears' Really Big Pet Show,3.99,2.27,16,"Hooray! There's going to be a pet show at the Bear Town Festival this year. The Bear family makes sure all their pets—Little Lady, Gracie, Swish, and their new bird, Keats—look and feel their best for the big day. Who will Mayor Honeypot give prize ribbons to?",Paperback,1 v. (unpaged) : 8.00 H x 0.25 D x 8.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.B44825 BERR 2008,The Berenstain Bears,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Animals / Bears
JUVENILE FICTION / Family / General (see also headings under Social Themes)
JUVENILE FICTION / Animals / Pets","Pet shows; Fiction.
Pets; Fiction.
Bears; Fiction.",Book,BOOK,,12/21/2012
